編號,案類,發生(現)日期,發生時段,發生(現)地點
2190,住宅竊盜,1080106,10~12,台北市萬華區西寧南路1~30號
2191,住宅竊盜,1080106,18~20,台北市中山區民族東路241~270號
2192,住宅竊盜,1080108,16~18,台北市中正區永昌里汀州路1段218巷1~30號
2193,住宅竊盜,1080108,16~18,台北市大安區和安里建國南路1段307巷1~30號
2194,住宅竊盜,1080108,18~20,台北市南港區玉成里南港路3段314巷1~30號
2195,住宅竊盜,1080108,18~20,台北市萬華區大理街160巷23弄31~60號
2196,住宅竊盜,1080110,02~04,台北市大同區太原路181~210號
2197,住宅竊盜,1080112,08~10,台北市中正區忠勤里中華路2段315巷4弄1~30號
2198,住宅竊盜,1080112,18~20,台北市信義區松山路661~690號
2199,住宅竊盜,1080114,02~04,台北市內湖區石潭里南京東路6段451巷1~30號
2200,住宅竊盜,1080114,04~06,台北縣中和市景平路181~210號
2201,住宅竊盜,1080114,20~22,台北市萬華區西藏路125巷1~30號
2202,住宅竊盜,1080115,00~02,台北市大同區貴德街40巷1~30號
2203,住宅竊盜,1080115,08~10,台北市內湖區秀湖里4鄰大湖街160巷1~30號
2204,住宅竊盜,1080115,18~20,台北市大安區光武里復興南路1段107巷5弄1~30號
2205,住宅竊盜,1080117,08~10,台北市北投區榮光里石牌路1段166巷19弄1~30號
2206,住宅竊盜,1080117,16~18,台北市中山區南京東路3段89巷1~30號
2207,住宅竊盜,1080118,12~14,台北市內湖區內湖路2段179巷1~30號
2208,住宅竊盜,1080118,16~18,台北市北投區裕民里東陽街411巷1~30號
2209,住宅竊盜,1080118,18~20,台北市北投區裕民里懷德街11巷1~30號
2210,住宅竊盜,1080119,02~04,台北市松山區塔優路61~90號
2211,住宅竊盜,1080119,12~14,台北市信義區五常里永吉路151~180號
2212,住宅竊盜,1080119,22~24,台北市松山區基隆路1段31~60號
2213,住宅竊盜,1080120,00~02,台北市大同區承德路3段51巷1~30號
2214,住宅竊盜,1080122,08~10,台北市中正區永昌里詔安街272巷1~30號
2215,住宅竊盜,1080122,14~16,台北市大同區重慶北路3段252巷1~30號
2216,住宅竊盜,1080123,08~10,台北市萬華區富民路155巷1~30號
2217,住宅竊盜,1080123,16~18,台北市松山區光復南路66巷61~90號
2218,住宅竊盜,1080123,20~22,台北市松山區光復南路46巷1~30號
2219,住宅竊盜,1080124,10~12,台北市大安區錦安里永康街75巷1~30號
2220,住宅竊盜,1080124,12~14,台北市士林區蘭雅里中山北路6段290巷7弄31~60號
2221,住宅竊盜,1080125,02~04,台北市萬華區大埔街1~30號
2222,住宅竊盜,1080125,12~14,台北市士林區東山里士東路353巷31~60號
2223,住宅竊盜,1080125,12~14,台北市信義區中坡里福德街137巷8弄1~30號
2224,住宅竊盜,1080125,22~24,台北市北投區大屯里復興三路201巷2弄1~30號
2225,住宅竊盜,1080126,14~16,台北市大安區龍雲里復興南路2段125巷20弄1~30號
2226,住宅竊盜,1080127,08~10,台北市中山區林森北路119巷1~30號
2227,住宅竊盜,1080127,18~20,台北市中正區忠勤里中華路2段315巷31~60號
2228,住宅竊盜,1080130,14~16,台北市文山區萬芳里004鄰萬芳路1~30號
2229,住宅竊盜,1080131,08~10,台北市大安區龍生里瑞安街276巷1~30號
2230,住宅竊盜,1080202,06~08,台北市內湖區內湖路2段179巷35弄1~30號
2231,住宅竊盜,1080202,14~16,台北市南港區研究院路2段34巷1~30號
2232,住宅竊盜,1080203,04~06,台北市南港區舊莊里舊莊街1段199巷11弄1~30號
2233,住宅竊盜,1080203,06~08,台北市大安區建安里20鄰忠孝東路4段205巷7弄1~30號
2234,住宅竊盜,1080204,14~16,台北市大同區哈密街59巷56弄31~60號
2235,住宅竊盜,1080206,02~04,台北市松山區塔悠路100巷1~30號
2236,住宅竊盜,1080206,18~20,台北市南港區中研里研究院路2段61巷4弄1~30號
2237,住宅竊盜,1080208,16~18,台北市北投區清江里大興街121~150號
2238,住宅竊盜,1080208,18~20,台北市南港區中研里研究院路2段61巷4弄1~30號
2239,住宅竊盜,1080209,08~10,台北市中山區新生北路2段91~120號
2240,住宅竊盜,1080209,20~22,台北市萬華區西藏路121~150號
2241,住宅竊盜,1080210,02~04,台北市松山區敦化北路1~30號
2242,住宅竊盜,1080211,00~02,台北市中山區林森北路85巷31~60號
2243,住宅竊盜,1080211,20~22,台北市中山區民權東路2段1~30號
2244,住宅竊盜,1080212,06~08,台北市士林區福華里和豐街33巷1~30號
2245,住宅竊盜,1080212,10~12,台北市中山區林森北路85巷31~60號
2246,住宅竊盜,1080214,00~02,台北市南港區聯成里東新街99巷6弄1~30號
2247,住宅竊盜,1080214,10~12,台北市北投區湖山里湖山路1段31~60號
2248,住宅竊盜,1080214,12~14,台北市大安區正聲里光復南路308巷1~30號
2249,住宅竊盜,1080214,16~18,台北市文山區景行里4鄰羅斯福路6段455巷1~30號
2250,住宅竊盜,1080214,18~20,台北市南港區成福里成福路31~60號
2251,住宅竊盜,1080214,20~22,台北市萬華區西園路2段281巷1~30號
2252,住宅竊盜,1080217,08~10,台北市北投區關渡里知行路293巷15之1~30號
2253,住宅竊盜,1080218,18~20,台北市萬華區萬大路486巷11弄31~60號
2254,住宅竊盜,1080221,08~10,台北市中山區錦州街1~30號
2255,住宅竊盜,1080222,08~10,台北市內湖區新明路451巷1~30號
2256,住宅竊盜,1080222,10~12,台北市萬華區梧州街31~60號
2257,住宅竊盜,1080222,16~18,台北市信義區松友里虎林街241~270號
2258,住宅竊盜,1080223,14~16,台北市內湖區內湖路2段253巷61~90號
2259,住宅竊盜,1080226,04~06,台北市萬華區西園路1段282巷1~30號
2260,住宅竊盜,1080226,20~22,台北市南港區新光里昆陽街171巷3弄1~30號
2261,住宅竊盜,1080227,10~12,台北市北投區中央里大業路280巷9弄1~30號
2262,住宅竊盜,1080227,18~20,台北市北投區溫泉里民族街43巷1~30號
2263,住宅竊盜,1080303,04~06,台北市大安區芳和里樂業街65巷1~30號
2264,住宅竊盜,1080303,18~20,台北市北投區中心里珠海路1~30號
2265,住宅竊盜,1080306,08~10,台北市中正區忠勤里中華路2段307巷31~60號
2266,住宅竊盜,1080306,18~20,台北市北投區稻香里新興路64巷1~30號
2267,住宅竊盜,1080307,12~14,台北市內湖區內湖路一段361~390號
2268,住宅竊盜,1080310,02~04,台北市松山區八德路3段61~90號
2269,住宅竊盜,1080310,12~14,台北市萬華區中華路1段181~210號
2270,住宅竊盜,1080312,12~14,台北市萬華區西園路1段72巷1~30號
2271,住宅竊盜,1080313,04~06,台北市中山區樂群二路30巷30弄31~60號
2272,住宅竊盜,1080314,14~16,台北市北投區中和里中和街474巷1~30號
2273,住宅竊盜,1080314,16~18,台北市內湖區康寧路3段189巷157弄1~30號
2274,住宅竊盜,1080314,20~22,台北市大同區長安西路172巷3弄1~30號
2275,住宅竊盜,1080315,20~22,台北市中山區合江街116巷1~30號
2276,住宅竊盜,1080316,10~12,台北市士林區葫蘆里8鄰延平北路5段211~240號
2277,住宅竊盜,1080318,12~14,台北市士林區社新里19鄰社子街22巷47弄1~30號
2278,住宅竊盜,1080319,00~02,台北市大安區古莊里雲和街3-10號
2279,住宅竊盜,1080319,14~16,台北市北投區永和里行義路154巷1~30號
2280,住宅竊盜,1080403,06~08,台北縣板橋市中山路2段361~390號
2281,住宅竊盜,1080404,04~06,台北市松山區三民路107巷1~30號
2282,住宅竊盜,1080407,10~12,台北市大安區通安里通安街31~60號
2283,住宅竊盜,1080408,10~12,台北市大同區重慶北路2段57巷1~30號
2284,住宅竊盜,1080408,14~16,台北市大安區誠安里忠孝東路3段241~270號
2285,住宅竊盜,1080409,10~12,台北市士林區德華里文林路661巷1~30號
2286,住宅竊盜,1080410,18~20,台北市北投區永欣里石牌路2段315巷16弄1~30號
2287,住宅竊盜,1080411,14~16,台北市北投區奇岩里公?路91~120號
2288,住宅竊盜,1080412,02~04,台北市大安區法治里通化街181~210號
2289,住宅竊盜,1080412,04~06,台北市中山區民權東路2段135巷1~30號
2290,住宅竊盜,1080413,10~12,台北市內湖區民權東路90巷6弄1~30號
2291,住宅竊盜,1080413,10~12,台北市中山區德惠街3巷1~30號
2292,住宅竊盜,1080417,02~04,台北市大安區龍泉里15鄰泰順街40巷1~30號
2293,住宅竊盜,1080419,04~06,台北市士林區福華里和豐街39巷1~30號
2294,住宅竊盜,1080419,16~18,台北市士林區名山里忠誠路一段1~30號
2295,住宅竊盜,1080419,16~18,台北市北投區奇岩里公館路121~150號
2296,住宅竊盜,1080422,14~16,台北市中山區新生北路2段91~120號
2297,住宅竊盜,1080423,04~06,台北市大安區和安里建國南路1段291巷1~30號
2298,住宅竊盜,1080423,10~12,台北市信義區景勤里吳興街220巷11弄1~30號
2299,住宅竊盜,1080425,10~12,台北市北投區稻香里石仙路1巷3弄1~30號
2300,住宅竊盜,1080426,20~22,台北市中山區復興北路211~240號
2301,住宅竊盜,1080427,20~22,台北市大安區通安里通化街170巷1~30號
2302,住宅竊盜,1080429,02~04,台北市中山區民權東路2段92巷8弄1~30號
2303,住宅竊盜,1080429,12~14,台北市北投區立農里吉利街259巷31~60號
2304,住宅竊盜,1080501,10~12,台北市內湖區內湖路3段331~360號
2305,住宅竊盜,1080502,06~08,台北市大安區錦華里13鄰羅斯福路2段31~60號
2306,住宅竊盜,1080506,14~16,台北市北投區奇岩里三合街1段61~90號
2307,住宅竊盜,1080506,20~22,台北市北投區榮華里振興街31~60號
2308,住宅竊盜,1080507,22~24,台北市松山區南京東路3段303巷8弄1~30號
2309,住宅竊盜,1080508,02~04,台北市中山區德惠街121~150號
2310,住宅竊盜,1080509,18~20,台北市北投區福興里石牌路1段58巷1~30號
2311,住宅竊盜,1080510,10~12,台北市文山區景仁里景仁街61~90號
2312,住宅竊盜,1080510,16~18,台北市士林區社新里社子街97巷1~30號
2313,住宅竊盜,1080510,22~24,台北市中山區民生西路45巷5弄1~30號
2314,住宅竊盜,1080511,04~06,台北市中山區林森北路85巷61~90號
2315,住宅竊盜,1080511,06~08,台北市大同區酒泉街9巷11-13號
2316,住宅竊盜,1080512,02~04,台北市大同區延平北路3段104巷1~30號
2317,住宅竊盜,1080513,02~04,台北市南港區九如里研究院路3段20巷1~30號
2318,住宅竊盜,1080513,14~16,台北市南港區新富里富康街3巷1~30號
2319,住宅竊盜,1080515,08~10,台北市信義區松友里信義路6段76巷8弄61~90號
2320,住宅竊盜,1080515,12~14,台北市大安區古莊里師大路114巷
2321,住宅竊盜,1080515,22~24,台北市信義區永吉路511~540號
2322,住宅竊盜,1080516,12~14,台北市中山區八德路2段174巷15弄16之1~30號
2323,住宅竊盜,1080516,12~14,台北市士林區明勝里承德路4段2巷(士林區承德路四段2巷上)
2324,住宅竊盜,1080516,14~16,台北市中山區林森北路107巷1~30號
2325,住宅竊盜,1080516,18~20,台北市北投區一德里中央北路4段583巷1~30號
2326,住宅竊盜,1080519,02~04,台北市士林區後港里19鄰大南路408巷1~30號
2327,住宅竊盜,1080524,12~14,台北市文山區明義里012鄰興隆路4段107巷31~60號
2328,住宅竊盜,1080524,20~22,台北市大同區歸綏街97巷1~30號
2329,住宅竊盜,1080525,08~10,台北市大安區古莊里007鄰浦城街16巷1~30號
2330,住宅竊盜,1080526,16~18,台北市中山區德惠街167巷1~30號
2331,住宅竊盜,1080527,12~14,台北市北投區石牌里致遠一路1段31~60號
2332,住宅竊盜,1080527,20~22,台北市大安區建倫里敦化南路1段233巷31~60號
2333,住宅竊盜,1080530,10~12,台北市士林區蘭興里中山北路6段151~180號
2334,住宅竊盜,1080601,18~20,台北市文山區萬有里7鄰興隆路1段202巷1~30號
2335,住宅竊盜,1080601,20~22,台北市北投區開明里永興路2段33巷12弄1~30號
2336,住宅竊盜,1080602,06~08,台北市士林區陽明里華岡路31~60號
2337,住宅竊盜,1080603,04~06,台北市北投區秀山里中和街502巷3弄1~30號
2338,住宅竊盜,1080604,04~06,台北市大同區環河北路2段237巷1~30號
2339,住宅竊盜,1080604,12~14,台北市南港區新光里忠孝東路6段391~420號
2340,住宅竊盜,1080606,04~06,台北市中山區中山北路2段77巷17之1~30號
2341,住宅竊盜,1080606,08~10,台北市萬華區萬大路329巷1~30號
2342,住宅竊盜,1080608,16~18,台北市大安區通化里光復南路692巷4弄1~30號
2343,住宅竊盜,1080610,02~04,台北市士林區葫蘆里1鄰延平北路5段163巷1~30號
2344,住宅竊盜,1080610,16~18,台北市中正區永昌里詔安街234巷8弄1~30號
2345,住宅竊盜,1080610,18~20,台北市中山區新生北路2段72巷1~30號
2346,住宅竊盜,1080610,20~22,台北市北投區建民里文林北路60巷1~30號
2347,住宅竊盜,1080613,08~10,台北市信義區四維里虎林街74巷1~30號
2348,住宅竊盜,1080614,06~08,台北市北投區中心里中山路31~60號
2349,住宅竊盜,1080616,04~06,台北市大同區迪化街2段241~270號
2350,住宅竊盜,1080616,06~08,台北市中正區龍光里12鄰重慶南路3段16巷1~30號
2351,住宅竊盜,1080616,08~10,台北市士林區德行里中山北路5段781~810號
2352,住宅竊盜,1080616,18~20,台北市大同區承德路3段208巷1~30號
2353,住宅竊盜,1080617,18~20,台北市信義區三張里松勤街121~150號
2354,住宅竊盜,1080620,02~04,台北市內湖區內湖路3段329巷4弄1~30號
2355,住宅竊盜,1080625,16~18,台北市北投區關渡里知行路202巷1~30號
2356,住宅竊盜,1080626,18~20,台北市北投區泉源里登山路1~30號
2357,住宅竊盜,1080627,12~14,台北市士林區義信里大東路1~30號
2358,住宅竊盜,1080627,16~18,台北市大同區大龍街1~30號
2359,住宅竊盜,1080628,06~08,台北市中正區黎明里重慶南路1段31~60號
2360,住宅竊盜,1080629,00~02,台北市文山區萬盛里萬盛街156巷1~30號
2361,住宅竊盜,1080702,06~08,台北市信義區嘉興里基隆路2段121~150號
2362,住宅竊盜,1080703,02~04,台北市萬華區環河南路2段100巷1~30號
2363,住宅竊盜,1080703,12~14,台北市士林區天祿里13鄰中山北路6段754巷1~30號
2364,住宅竊盜,1080703,16~18,台北市北投區奇岩里公館路166巷1弄1~30號
2365,住宅竊盜,1080703,16~18,台北市大安區光武里大安路1段52巷1~30號
2366,住宅竊盜,1080703,22~24,台北市內湖區東湖路113巷31~60號
2367,住宅竊盜,1080704,18~20,台北市北投區豐年里豐年路2段91~120號
2368,住宅竊盜,1080705,00~02,台北市中山區復興南路1段30巷1~30號
2369,住宅竊盜,1080707,02~04,台北市中正區頂東里晉江街48巷1~30號
2370,住宅竊盜,1080707,02~04,台北市中正區頂東里羅斯福路3段84巷1~30號
2371,住宅竊盜,1080707,16~18,台北市北投區立農里立農街1段257巷1~30號
2372,住宅竊盜,1080708,12~14,台北市士林區永倫里延平北路6段451~480號
2373,住宅竊盜,1080709,02~04,台北市文山區萬盛里22鄰興隆路1段55巷1~30號
2374,住宅竊盜,1080709,06~08,台北市士林區社新里社子街97巷1~30號
2375,住宅竊盜,1080709,10~12,台北市內湖區文德路22巷53弄31~60號
2376,住宅竊盜,1080709,18~20,台北市北投區豐年里中央北路2段113巷1~30號
2377,住宅竊盜,1080709,20~22,台北市大安區古莊里羅斯福路2段81巷1~30號
2378,住宅竊盜,1080710,10~12,台北市文山區樟新里009鄰樟新街15巷1~30號
2379,住宅竊盜,1080710,10~12,台北市南港區南港里南港路1段137巷1~30號
2380,住宅竊盜,1080711,18~20,台北市大同區延平北路1段31~60號
2381,住宅竊盜,1080712,22~24,台北市萬華區梧州街1~30號
2382,住宅竊盜,1080713,20~22,台北市文山區忠順里016鄰忠順街2段85巷1弄1~30號
2383,住宅竊盜,1080714,06~08,台北市大安區昌隆里忠孝東路3段217巷3弄6-3號
2384,住宅竊盜,1080716,14~16,台北市南港區鴻福里玉成街181巷1~30號
2385,住宅竊盜,1080716,16~18,台北市北投區中央北路1段1~30號
2386,住宅竊盜,1080717,16~18,台北市北投區開明里復興四路8巷1~30號
2387,住宅竊盜,1080717,16~18,台北市松山區南京東路3段65巷331~360號
2388,住宅竊盜,1080718,12~14,台北市北投區桃源里中央北路3段16巷1~30號
2389,住宅竊盜,1080718,16~18,台北市內湖區內湖路1段737巷1~30號
2390,住宅竊盜,1080719,22~24,台北市北投區東華里立農街2段151~180號
2391,住宅竊盜,1080721,02~04,台北市萬華區雙和街31巷9弄15-1號
2392,住宅竊盜,1080722,02~04,台北縣三重市正義北路48巷31~60號
2393,住宅竊盜,1080722,22~24,台北市中山區吉林路343巷1~30號
2394,住宅竊盜,1080724,00~02,台北市中正區忠勤里中華路2段311巷31~60號
2395,住宅竊盜,1080724,02~04,台北縣三重市永安里2鄰車路頭街88巷1~30號
2396,住宅竊盜,1080724,02~04,台北市南港區三重里重陽路511~540號
