ID,date_time,title,,,
et_4989,2018-11-23,Live／韓國瑜取消大進場迎20萬粉！主辦神秘預告：不管傳出什麼「相信韓總」,4,4,3
ltn_7068,2018-11-19,台中市長夫人廖婉如三度為市議員候選人周永鴻站台,1,2,1
et_831,2018-10-03,24小時期限到！葛特曼指騙子未道歉　柯文哲委託律師提告,2,3,3
ltn_1456,2018-10-07,這不是祭品文 卻有700份雞排......,5,4,5
ct_2818,2018-10-24,傳350億流入選舉賭盤 徐國勇諾：選前會掃蕩賭盤,1,3,1
et_1006,2018-10-05,江啟臣問敗選下台　賴清德笑回：你們好像穩贏啊呵呵,2,3,4
ct_4487,2018-11-08,荷蘭經濟循環訪團抵桃 分享城市發展經驗,1,1,1
et_3327,2018-11-09,夜襲干你何事？他酸民進黨選到起肖　嗆「甲賽」面臨崩潰邊緣,4,4,5
ct_6931,2018-11-24,南投》縣長選舉開票結果 洪國浩承認敗選是自己努力不夠,2,2,1
ct_133,2018-09-25,宏國總統稱中國給中美洲機會 外交部提醒「債務陷阱」,2,2,1
ltn_2298,2018-10-15,以核養綠？原能會主委：國際上從未聽過,2,4,1
ct_6629,2018-11-23,台北》競選歌只花2萬好便宜？丁守中：金額口誤、向創作者致歉,2,3,3
ltn_4799,2018-11-06,宜蘭鐵路高架評估多次被退 陳歐珀籲蔡總統支持,2,2,1
ltn_3449,2018-10-25,蔡英文接見十大傑出青年 肯定與眾不同為青年典範,2,2,1
et_3334,2018-11-09,影／許立明狠酸「白玉蘿蔔→苦瓜」　韓國瑜回擊：你5千坑洞修好沒？,4,5,5
ltn_3583,2018-10-27,李戡：台灣年輕人普遍反中 到中國發展不意味認同統一,3,3,1
et_261,2018-09-19,影／民進黨行動中常會926啟程　首站到宜蘭,1,4,1
ct_6984,2018-11-24,侯友宜：感謝市民 未來一起拚新北市好日子,2,2,1
ltn_5570,2018-11-11,丁守中凱道造勢 還沒開始已宣稱人潮有3萬,2,4,2
ct_4484,2018-11-08,台中》林佳龍陪綠營議員迪化街拜票 承諾傳承舊城新生經驗,2,3,1
et_2265,2018-10-28,影／表姐夫朱立倫替李婉鈺站台：她缺點只有「斷片」,3,4,2
et_3613,2018-11-12,影／民進黨執政不夠亮麗　陳菊嗆：國民黨阻礙台灣進步與改革,2,4,3
ltn_5561,2018-11-11,陳其邁參加高雄反空污  強調每年都支持環團非為選舉,3,3,1
et_3240,2018-11-08,「新歡不好卻報復舊愛」北漂責任非高雄　溫朗東：苦在台北房租,3,4,2
et_3172,2018-11-08,反同拼公投！愛家盟推薦韓國瑜　還有25縣市長、250議員候選人,3,5,3
et_834,2018-10-03,等法務部蒐證太慢？陳水扁挨轟趴趴走、踩紅線　8件事一次看,5,4,5
ct_2429,2018-10-19,新北》張維倩抽中9號  「服務中和 長長久久！」,,2,1
et_2597,2018-11-01,段宜康、黃國昌擔任公投挺同辯論代表　黃士修對戰神落空,3,3,2
ct_5406,2018-11-15,影》蔡英文稱「我們還是原來那個民進黨」 網怒回5字,5,4,5
et_1565,2018-10-18,這15名候選人違法遭撤銷資格　唯獨他有前科鑽漏洞過關繼續參選,5,4,5
ct_569,2018-09-30,新竹》民進黨「百工百業挺改革」新竹造勢 陳菊授旗挺林智堅,2,2,1
et_2721,2018-11-02,影／反空汙公投CF找孩童虛弱躺病床　國民黨再推雙醫生背書,4,3,1
et_792,2018-10-02,民進黨嗆侯友宜「通靈收割」　侯辦反擊：做事沒半步、駡人衝第一,4,4,3
et_2773,2018-11-03,「先是暐瀚，再來是寶傑」網友預言下一位　粉絲驚喊：還要養家活口阿,5,4,5
et_2613,2018-11-01,林佳瑋／派遣制度下產出的「肖仔」,5,4,2
ct_4776,2018-11-10,高雄》鐵人行程辯論失常？韓國瑜昨晚只睡四小時,3,3,2
ct_3819,2018-11-02,普悠瑪調查小組：展開列車碰撞行為分析,2,2,
ct_3467,2018-10-31,台中》公墓旁拍選舉影片 市議員候選人大玩萬聖節黑色梗,4,4,3
ct_5855,2018-11-18,台北》北市重陽敬老金爭議 李錫錕喊發6000元,3,3,2
ct_125,2018-09-25,高雄》陳其邁：這場選舉是「相信高雄與否定高雄」之爭,2,3,2
et_3084,2018-11-07,超幽默！柯文哲辦抽獎　問答選項竟有「憨智回頭」,4,4,5
et_5125,2018-11-24,快訊／性平教育公投「600萬人反對」闖關失敗　平權公投變3好2壞,2,2,3
ct_5431,2018-11-15,APEC部長級年會登場  兩岸代表相對而坐,1,1,1
ct_4274,2018-11-07,外交部證實：陸邀我南太友邦參加峰會 但不會出席,1,1,1
ltn_3894,2018-10-30,美台商會會長︰川普樂意助台增強防衛,1,1,1
et_827,2018-10-03,潛艦國造「處處碰壁…」海軍遭立委質疑　參謀長哽咽：曝光會對不起國人,3,5,4
ltn_4059,2018-10-31,張麗善：若當選會讓雲林人富起來,1,1,2
ltn_5228,2018-11-09,蘇治芬替張麗善拉票？奧步！竟是境外電話變造錄音,3,5,5
et_1829,2018-10-21,「迅安聯戰系統」通不到衡山指揮所？　國防部駁：整合完成,2,1,2
et_4790,2018-11-22,還護唇膏清白！市議員要衛生局採樣送驗,2,3,4
et_3530,2018-11-11,影／韓國瑜17年煎熬　李佳芬行動力挺：我喜歡現在的他,2,5,3
ltn_2637,2018-10-18,再賭1把！嗆韓國瑜不可能選上   王世堅：高雄變天我跳海,3,3,4
et_4493,2018-11-20,影／打臉侯友宜　葉菊蘭：手無寸鐵找陳進興的叫謝長廷,2,3,3
ltn_4267,2018-11-01,韓國瑜稱「30年前大家往高雄擠」 林濁水酸：真愛講夢話,2,3,4
ltn_7663,2018-11-22,徐定禎批政見跳票  徐耀昌總部：造謠抹黑不再回應,2,3,4
et_3294,2018-11-09,最有感司改！　立院三讀《勞動事件法》保障勞工打官司,3,1,2
et_1792,2018-10-21,影／王惠美萬人造勢　吳敦義：2020翻轉台灣,2,1,1
ltn_1546,2018-10-08,代理花蓮縣政惹批評「蠢如鹿豕」 蔡碧仲這樣說...,4,5,5
et_4588,2018-11-20,學者點評辯論會：韓國瑜像「眷村小孩」、陳其邁「有包袱」,3,1,3
ltn_674,2018-09-30,總部成立 徐定禎憶病逝議長哽咽 金曲歌王站台徐耀昌,2,1,2
ltn_4053,2018-10-31,澎湖選戰》陳大松下戰帖 邀藍綠縣長候選人公開辯論,2,1,1
ct_5400,2018-11-15,高雄》港都百里侯爭霸夯 選後不如來趟宗教之旅,4,5,3
ct_6646,2018-11-23,剃了嗎？何啟聖履約剃禿頭開心：從頭改變選舉惡習,3,1,3
ct_3366,2018-10-30,又是台南幫！徐世榮批賴清德：用人搞小圈圈,2,1,3
ltn_2203,2018-10-14,反駁韓國瑜「母語在家學」 苗栗徐耀昌、徐定禎支持學校教客語,2,1,2
ct_2652,2018-10-22,高雄》被韓小編罵噁心 綠營議員「移花接木」影片網罵翻,4,5,5
ltn_5595,2018-11-11,韓國瑜說服大家？林濁水冷嘲：全民看清他「不同凡響」,2,3,4
et_355,2018-09-25,文大案學生申請公宅延宕？　姚文智批柯文哲：即興式沒有政策的思考,2,1,3
ct_2884,2018-10-25,雲林》虎尾滯洪池興建案 張麗善邀營建署聽民意,1,1,1
ct_4851,2018-11-11,高雄反空汙大遊行擠滿支持者 韓國瑜：會下重手解決空汙,1,1,1
ltn_4015,2018-10-31,韓國瑜侯友宜數度合體 丁守中：若時間配合歡迎同台,1,1,1
ct_5441,2018-11-15,雲林》看板合體蔡英文吳音寧 李進勇：謝謝「有心人」,1,3,1
ct_4225,2018-11-06,2千漁民為生計血淚陳抗 柯志恩怒揭蔡政府官逼民反內幕,4,5,4
ltn_4319,2018-11-02,關切選舉查賄、除暴 藍委今拜會警政署長,2,1,1
ltn_5786,2018-11-12,屏市新興里長候選人喝農藥自殺急救中 競爭對手取消行程,3,1,3
ltn_6406,2018-11-16,彭斯再力挺台灣  「美國會堅定維護台美關係」,2,1,1
ct_3451,2018-10-31,高雄》就是狂！臉書遭灌爆32萬樓 邱議瑩笑回…,5,5,5
ltn_165,2018-09-25,韓國瑜：別浪費學校時間學母語 遭批「中英文比較高級?」,2,4,4
ltn_6601,2018-11-17,柯爸柯媽果菜市場拜票 民眾笑喊「6號當選」,3,1,2
ltn_561,2018-09-29,南門市場餐會強碰！柯P前腳走 丁守中致詞：柯文哲沒用啦,2,3,4
et_2489,2018-10-31,婦聯會爭議　台灣社：柯文哲想當雍正應立即退選,3,1,1
ct_3412,2018-10-30,中山73影視藝文空間試營運  中市藝術電影推廣據點啟動,1,1,1
ct_6308,2018-11-21,高雄》陳其邁被高雄市民call in 吐槽 監視器修好再談AI 、工業4.0,2,3,4
ct_3995,2018-11-05,高雄》鹿死誰手？小英御駕親征vs 霸王韓流,4,5,5
et_2287,2018-10-28,影／蘇貞昌提「垃圾袋降價」　朱立倫、侯友宜合體轟：喊價不負責任,2,1,2
ltn_1087,2018-10-04,知悉中國活摘良心犯器官？ 柯P：不知死刑犯來源,3,1,3
et_3735,2018-11-13,段宜康批侯房屋稅「補繳100多萬」　蘇貞昌：選舉檢驗是照妖鏡,2,1,2
ltn_4669,2018-11-05,小野拍影片挺陳其邁   柯競辦聲明：「尊重個人行為」,2,1,1
ltn_3636,2018-10-27,今晚有機會與侯友宜同台 丁守中：選情要靠自己努力,2,1,1
et_39,2018-09-24,影／馬英九分享梅花湖三鐵全記錄　空拍堪比紀錄片規格,3,4,2
ct_5586,2018-11-16,新北》新板特區蘇貞昌攬功 新北市府列大事紀狠打臉,3,5,3
ltn_2552,2018-10-17,韓國瑜競選團隊發聲明：曾被示警、志工才關閉粉絲團,2,1,1
ltn_3286,2018-10-23,各國支持台加入CPTPP？外交部：現階段談不到此事,2,1,2
ltn_1003,2018-10-03,中常會到花蓮 蔡英文：對民進黨「挑戰性」很高的地方,3,1,2
ct_5698,2018-11-17,高雄》臉書發文駁藍綠對決 韓國瑜：2018是覺醒與盲從的對決,3,1,2
ct_2522,2018-10-20,台南》質疑誠信蘇煥智再出招 前後援會總會長指黃偉哲欠錢不還,2,1,1
et_4725,2018-11-21,蔡英文不甩朱立倫嗆「來新北一次輸10萬票」　選前之夜助陣蘇貞昌,1,1,2
ct_6389,2018-11-22,高雄》辯論誰勝？理工人士：韓國瑜這點不如陳其邁,4,5,5
ltn_5541,2018-11-11,別唱衰自己的國家！謝長廷：盡力推銷台灣的美麗和優點,2,1,2
et_2545,2018-10-31,侯友宜韓國瑜「超強母雞」下午合體　拉抬青年選將,2,1,2
et_4906,2018-11-23,選前拚了！徐定禎掃街「握手12小時」0間斷　鄉親肯定：當選要做到,3,1,3
et_1455,2018-10-20,抽到2號群眾歡呼大勝利　陳其邁：一步一腳印做好經濟市長,2,1,1
ltn_8094,2018-11-24,國民黨竹市候選人許明財一早完成投票,1,1,1
ltn_727,2018-10-01,政院稱均薪5萬含年終獎金 柯P笑問記者：你有嗎？,3,4,5
ct_5627,2018-11-16,台北》忠孝東路大連線!丁守中攜手藍委分站9路口拜票,2,1,2
ct_6239,2018-11-21,嘉義》吳芳銘暗批對手 要大家不要選兒皇帝,3,1,2
ltn_6966,2018-11-19,選前5天的心情 柯P：應付壓力是家常便飯,2,1,1
et_2238,2018-10-28,韓國瑜練肖話！管碧玲批摩天輪摩鐵：「做完那事」後面有人要搭嗎？,4,5,5
ct_5534,2018-11-16,高雄》韓國瑜真能攻下原縣區？ 沈富雄爆偏綠朋友一番話,5,5,5
et_5022,2018-11-23,兵臨高雄城／韓粉綿延1公里沿街歡呼→會場　空拍圖人數不斷↑,4,5,4
et_5279,2018-11-24,不斷更新／徐榛蔚得票破10萬　超越傅崐萁2014得票,2,3,2
ct_1106,2018-10-06,愛家公投2案過門檻 下週審查是否成案,2,1,1
ltn_3412,2018-10-25,解析愛情摩天輪可行性 基進黨高市選將：根本不可能,2,1,2
ct_2620,2018-10-21,協助救災 鄭文燦取消22日取消競選行程,1,1,1
et_4549,2018-11-20,韓式答法應徵CEO穩上？網笑翻：邏輯正確你錄取了,5,5,5
ltn_7037,2018-11-19,被姚文智要求黨中央處理 陳景峻：不會這樣就開除忠貞優秀黨員,2,1,2
et_4987,2018-11-23,防禦台中／林佳龍「我們都是台中隊」晚會衝刺　預估吸引3萬人,2,1,1
ct_1491,2018-10-10,蔡總統國慶談話 淡大教授李大中：兩岸政策消失了、十分守勢,2,4,2
ct_3900,2018-11-03,彰化》吳音寧表哥嗆沒多少人歡迎韓國瑜 網民一張圖打臉,4,5,5
et_2360,2018-10-29,影／丁守中怒斥「灌藍軍迷湯」　柯文哲：我個性是想講什麼就講什麼,3,3,4
ct_1308,2018-10-09,新北》中和民有里長 打造空中農場,1,2,1
ct_995,2018-10-05,新北》民進黨玩火自焚　網：親綠柯粉說要投給侯友宜,3,5,4
ltn_5996,2018-11-13,抄不停！ 韓國瑜「岡山大會戰」海報  遭抓包涉嫌抄襲,4,5,5
ct_3058,2018-10-26,圖輯》5萬支持者好high  韓國瑜感動紅了眼眶,3,5,4
ct_4212,2018-11-06,高雄》韓國瑜8日旗山造勢 小黃義勇軍接駁相挺,2,1,1
ltn_8049,2018-11-24,蔡壁如疑操作棄保／柯：沒空管 姚：柯團隊潰敗,2,1,3
et_2786,2018-11-03,影／破釜沉舟辭立委選市長？　陳其邁4日宣布決定！,3,1,2
ct_1821,2018-10-14,基隆》林右昌競選總部成立 謝立功掛布條諷刺,3,5,3
et_138,2018-09-22,出任務／蘇貞昌對背殺照的一秒遲疑　只有女兒蘇巧慧看的出來,3,5,5
et_2200,2018-10-27,影／「台女不化妝上街嚇人」傷婦女票　柯文哲：照我方法做就好,2,5,4
ltn_5823,2018-11-13,議員候選人爆中資金援 愛國同心會黨主席辯「養魚賺的」,3,3,4
et_422,2018-09-26,遭柯文哲line@狠嗆　姚文智：別耍小伎倆快出面辯論,4,4,5
ct_2964,2018-10-26,嘉義》議員候選人kuso賣票文宣 盼激起民眾「反賄選」,3,5,5
ct_4686,2018-11-09,雲林》選到父母丈夫子女都遭對手抹黑 張麗善哽咽,3,5,2
ltn_4234,2018-11-01,民進黨內部民調差0.2％  蘇貞昌、侯友宜回應了,4,5,5
ct_6346,2018-11-21,嘉市》馬英九來6次 蔡英文跟進 「雙英」助攻嘉義市,2,1,1
ct_465,2018-09-29,玩命光頭拼經濟 蔡武宏點亮鎮港,2,3,1
et_1493,2018-10-19,「柯文哲想法太落伍」　丁守中要推雙北月票888,2,3,3
ct_6719,2018-11-23,台中》為林佳龍催票！蔡其昌：四年認真 換一張選票的肯定,2,1,1
et_2648,2018-11-01,高雄又老又窮？　王定宇批韓國瑜：就像酸朋友「你媽好醜」,4,4,5
et_5061,2018-11-23,影／澎湖17屆縣長唯二綠軍　陳光復：蓋厝蓋一半、師傅不能換！,2,2,2
et_1299,2018-10-09,藍營嗆「政治凌駕專業」　蘇貞昌反擊：國民黨過去最破壞環保,3,2,3
ct_1831,2018-10-14,台北》DPP議員梁文傑也曾質詢 韓國瑜北農發太多獎金沒天理,2,5,3
ct_807,2018-10-03,蔡正元：「凱達格蘭」在台灣不存在 日學者錯誤取名,2,1,1
ltn_8104,2018-11-24,陳其邁父子同框投票 呼籲一定要投公投票,2,1,1
et_5102,2018-11-23,台中4年招商超過9000億　經濟觀光產業界連署力挺林佳龍連任,1,1,1
ct_95,2018-09-25,開放英國豬肉進口 賴清德：平等互惠一直是原則,2,1,1
et_3089,2018-11-07,駁斥「棄姚保柯」 姚文智：只有「棄中保台」,3,1,3
ltn_3750,2018-10-28,黃明太競選總部開張 陳其邁：半導體產業將集中北高雄,2,1,1
et_2638,2018-11-01,雲端最前線／韓流效應淺藍回籠丁守中？ 柯文哲：不會啦,3,1,3
et_1527,2018-10-19,蘇上豪向監察院檢舉柯文哲　張武修：已經立案調查,1,2,2
ct_84,2018-09-25,《全台最速報》傅崐萁入監執行 百人聲援妻淚別,2,5,2
ltn_4167,2018-11-01,三中案馬辯一毛未收 檢痛斥：不法暴利盡入他人私囊,3,5,3
ct_1277,2018-10-08,觀塘環評案強勢通過救蘇貞昌 鄭文燦這樣說,5,5,5
et_3683,2018-11-13,網路溫度計／韓國瑜當選率52.82%領先陳其邁47.18 %,1,1,1
et_927,2018-10-04,民進黨澄清與葛特曼事件無關　丁守中：「髮夾彎」說一套做一套,3,1,1
et_218,2018-09-20,大巨蛋重回都審大會　載客點、都審人數市府遠雄無共識,3,1,1
et_3271,2018-11-09,解決台鐵財務問題　行政院大體檢：未來應採資產與營運切割,1,1,1
et_3027,2018-11-06,影／政壇新CP？同睡一張床韓國瑜秒答「王世堅」　為他亢奮觸電,4,5,5
ct_2204,2018-10-18,台北》柯P拚政績 選前北市成超級大工地,2,1,1
ltn_4377,2018-11-02,侯友宜將參加反空污遊行 蘇貞昌：別再消費深澳 出來辯論,2,1,1
et_2437,2018-10-30,蔡英文傳核定量產1200公里射程雲峰飛彈　未來部署北、中地區,1,3,3
ltn_3910,2018-10-30,擔心高民調投票低 侯友宜喊話：票投下去才是你的,3,1,1
et_3109,2018-11-07,林昶佐挺陳其邁批韓國瑜「騙小騙鼻」　網灌爆臉書：民進黨打手,4,3,3
ltn_2549,2018-10-17,衝刺催票！民進黨全國辦20場「顧台灣」造勢,1,1,2
et_62,2018-09-23,影／蘇貞昌這動作讓反深澳自救會暴怒　會長：這什麼意思啊？,4,5,5
et_1459,2018-10-19,王世堅「跳海光頭」KUSO海報太神啦！網笑：藍綠白最大公約數,4,5,5
ltn_3184,2018-10-22,陳學聖：給國民黨一個機會 年底一起翻轉桃園,1,1,1
ct_6643,2018-11-23,台中》恢復市容原貌 中市府籲候選人選後盡速拆除廣告物,1,1,1
et_171,2018-09-21,反深澳影片遭批造假「買來的」　侯友宜酸：執政黨緊張才會罵來罵去,3,3,4
ct_1176,2018-10-07,喚回藍營基本盤熱情  丁守中國旗趴現場氣勢驚人,2,5,3
ltn_4399,2018-11-03,李進勇陣營批張家 幕後掌控五公司,2,3,2
et_517,2018-09-27,影／搶進綠營票倉中正萬華設競總　丁守中：好好爭取在地支持,2,1,1
ltn_5151,2018-11-08,辯論會「沒在怕」 侯友宜：政治不是比誰口才好,2,1,3
et_2225,2018-10-27,18年前只有他能做到！韓國瑜造勢5萬人癱瘓高雄　鄉民：從台北換到高雄,4,5,5
ltn_2595,2018-10-17,照片曝光！ 王惠美出面認領「無主捷運旗」,4,5,5
ct_5022,2018-11-12,花蓮》涉搓圓仔湯 壽豐鄉長候選人遭起訴,2,1,1
et_416,2018-09-26,影／陳致中北上夜奔招待所　陳其邁會勸他謹言慎行,3,3,3
ltn_216,2018-09-26,他的考察報告比嚴永秋更扯 去日本玩4天3個字總結,5,5,5
et_305,2018-09-25,籲別被分化挑釁　陳建仁：大陸公布表面有利！實質傷害台商措施,2,1,3
et_4335,2018-11-18,尷尬！　陳其邁妻吳虹闖藍營票倉掃街　紅衣男亂入比1,4,5,5
et_651,2018-09-30,影／國慶新北提早掛國旗台北慢半拍？柯文哲：這麼早掛幹什麼,2,2,4
ct_2208,2018-10-18,屏東》東港、南州上演「婦仇者聯盟」挑戰現任鎮長鄉長,3,3,1
ct_6766,2018-11-23,高雄》李佳芬真情告白惹哭韓粉 韓國瑜強忍男兒淚,4,5,5
et_111,2018-09-22,影／「農產品不滯銷」　盧秀燕承諾當選後照顧農民,2,1,1
et_1513,2018-10-19,新北市長抽籤／蘇貞昌抽中1號喊「台灣最大、新北第一」,1,1,1
et_2813,2018-11-04,南市議員第九選區戰情激烈　綠營陷入內外夾殺,3,5,2
ltn_2326,2018-10-15,深澳電廠擴建轉彎 藍委批：選舉操作要官員下台,2,1,3
ltn_1501,2018-10-08,就業所得來自外縣市僅5.3％！ 高市議員：北漂人數被惡意操弄,3,3,4
et_3360,2018-11-10,快訊／陳其邁深夜開緊急記者會　痛批假資訊干擾選舉,2,5,3
ltn_6621,2018-11-17,AIT主席警示外部勢力影響台灣選舉 丁守中：選民要睜大眼睛,1,1,1
ltn_4389,2018-11-02,豬隊友？藍中央委員助選韓國瑜 狂言：殺人放火也要挺,4,5,5
ct_5609,2018-11-16,台北》支持韓國瑜提告 丁守中：譴責民進黨用一黨一國之力抹紅,2,1,2
