statistic_yyy,district_code,site_id,village,single_age_15down_m,single_age_15_19_m,single_age_20_24_m,single_age_25_29_m,single_age_30_34_m,single_age_35_39_m,single_age_40_44_m,single_age_45_49_m,single_age_50_54_m,single_age_55_59_m,single_age_60_64_m,single_age_65_69_m,single_age_70_74_m,single_age_75_79_m,single_age_80_84_m,single_age_85_89_m,single_age_90_94_m,single_age_95_99_m,single_age_100up_m,single_age_15down_f,single_age_15_19_f,single_age_20_24_f,single_age_25_29_f,single_age_30_34_f,single_age_35_39_f,single_age_40_44_f,single_age_45_49_f,single_age_50_54_f,single_age_55_59_f,single_age_60_64_f,single_age_65_69_f,single_age_70_74_f,single_age_75_79_f,single_age_80_84_f,single_age_85_89_f,single_age_90_94_f,single_age_95_99_f,single_age_100up_f,married_15down_m,married_15_19_m,married_20_24_m,married_25_29_m,married_30_34_m,married_35_39_m,married_40_44_m,married_45_49_m,married_50_54_m,married_55_59_m,married_60_64_m,married_65_69_m,married_70_74_m,married_75_79_m,married_80_84_m,married_85_89_m,married_90_94_m,married_95_99_m,married_100up_m,married_15down_f,married_15_19_f,married_20_24_f,married_25_29_f,married_30_34_f,married_35_39_f,married_40_44_f,married_45_49_f,married_50_54_f,married_55_59_f,married_60_64_f,married_65_69_f,married_70_74_f,married_75_79_f,married_80_84_f,married_85_89_f,married_90_94_f,married_95_99_f,married_100up_f,divorced_15down_m,divorced_15_19_m,divorced_20_24_m,divorced_25_29_m,divorced_30_34_m,divorced_35_39_m,divorced_40_44_m,divorced_45_49_m,divorced_50_54_m,divorced_55_59_m,divorced_60_64_m,divorced_65_69_m,divorced_70_74_m,divorced_75_79_m,divorced_80_84_m,divorced_85_89_m,divorced_90_94_m,divorced_95_99_m,divorced_100up_m,divorced_15down_f,divorced_15_19_f,divorced_20_24_f,divorced_25_29_f,divorced_30_34_f,divorced_35_39_f,divorced_40_44_f,divorced_45_49_f,divorced_50_54_f,divorced_55_59_f,divorced_60_64_f,divorced_65_69_f,divorced_70_74_f,divorced_75_79_f,divorced_80_84_f,divorced_85_89_f,divorced_90_94_f,divorced_95_99_f,divorced_100up_f,widowed_15down_m,widowed_15_19_m,widowed_20_24_m,widowed_25_29_m,widowed_30_34_m,widowed_35_39_m,widowed_40_44_m,widowed_45_49_m,widowed_50_54_m,widowed_55_59_m,widowed_60_64_m,widowed_65_69_m,widowed_70_74_m,widowed_75_79_m,widowed_80_84_m,widowed_85_89_m,widowed_90_94_m,widowed_95_99_m,widowed_100up_m,widowed_15down_f,widowed_15_19_f,widowed_20_24_f,widowed_25_29_f,widowed_30_34_f,widowed_35_39_f,widowed_40_44_f,widowed_45_49_f,widowed_50_54_f,widowed_55_59_f,widowed_60_64_f,widowed_65_69_f,widowed_70_74_f,widowed_75_79_f,widowed_80_84_f,widowed_85_89_f,widowed_90_94_f,widowed_95_99_f,widowed_100up_f
107,10007080018,彰化縣花壇鄉,長春村,111,71,72,59,45,28,22,16,8,4,7,0,0,1,0,0,0,0,0,95,66,66,50,19,26,18,6,4,2,1,0,0,1,0,0,0,0,0,0,0,8,10,26,50,51,59,52,61,51,34,23,20,9,7,2,0,0,0,1,5,17,28,59,43,53,49,41,48,25,19,8,7,5,1,0,0,0,0,2,1,5,4,7,9,10,10,4,3,0,0,1,0,0,0,0,0,0,0,2,3,12,12,3,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,5,1,3,0,0,0,0,0,1,0,3,0,0,3,10,14,15,14,14,14,14,7,0,0
107,10007090001,彰化縣芬園鄉,舊社村,95,49,80,71,49,29,15,9,14,3,1,0,0,1,2,0,0,0,0,96,56,68,41,34,24,18,9,4,1,3,3,0,1,0,0,0,0,0,0,0,2,14,31,43,40,56,75,63,59,47,23,31,15,7,3,0,0,0,0,4,32,28,35,59,39,61,46,48,38,19,17,11,3,1,0,0,0,0,1,1,1,4,8,12,10,15,9,3,3,0,0,1,0,0,0,0,0,0,0,5,4,5,6,7,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,5,2,5,5,9,3,0,0,0,0,0,0,1,0,2,5,3,8,12,18,9,18,17,20,7,2,1
107,10007090002,彰化縣芬園鄉,大埔村,107,54,51,51,22,30,12,14,7,12,3,2,2,0,0,0,0,0,0,80,45,50,37,19,25,6,4,5,5,2,1,0,0,0,0,0,0,0,0,0,3,12,18,37,36,39,46,53,56,41,18,18,17,7,1,0,0,0,0,3,21,28,46,31,33,47,43,36,26,15,16,8,6,0,0,0,0,0,1,0,4,7,7,11,11,8,12,5,1,1,0,0,0,0,0,0,0,0,4,4,10,5,4,6,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,4,5,10,4,4,0,0,0,0,0,0,1,2,0,1,7,6,8,12,11,13,16,22,4,1,0
107,10007090003,彰化縣芬園鄉,竹林村,136,67,80,75,44,39,14,14,14,11,4,0,3,1,0,0,0,0,0,114,67,60,53,24,21,15,10,10,1,3,3,1,0,0,0,0,1,0,0,0,4,8,31,36,60,50,59,54,52,66,20,19,13,6,1,0,0,0,0,6,21,37,54,37,43,47,53,50,40,21,13,8,3,0,0,0,0,0,0,0,7,12,18,11,7,12,5,4,1,1,0,0,0,0,0,0,0,0,0,4,7,10,10,5,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,5,1,7,4,0,0,0,0,0,0,0,1,1,2,7,10,7,15,13,19,17,19,11,1,0
107,10007090004,彰化縣芬園鄉,社口村,145,88,109,103,61,49,43,21,9,6,4,3,1,2,0,0,0,0,0,152,71,91,77,40,48,23,12,14,8,4,3,1,0,1,0,0,0,0,0,0,5,10,42,50,63,87,93,82,87,59,33,42,20,7,3,0,0,0,0,7,20,44,63,74,81,79,69,61,51,39,25,10,4,1,0,0,0,0,1,0,5,6,16,17,16,17,12,4,2,2,0,0,0,0,0,0,0,0,1,5,8,12,8,12,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,2,3,7,4,3,1,0,0,0,0,0,0,1,3,2,8,10,13,25,20,21,17,26,5,1,0
107,10007090005,彰化縣芬園鄉,茄荖村,144,92,108,88,79,42,25,20,7,5,3,3,3,1,1,0,0,0,0,132,56,99,70,39,31,15,14,2,3,2,1,0,0,0,0,0,0,0,0,0,1,10,29,61,74,70,85,83,93,67,45,34,17,14,2,0,0,0,0,0,23,41,61,65,76,54,86,80,43,24,19,14,7,2,0,0,0,0,2,3,4,9,10,25,21,8,13,6,1,3,0,0,0,0,0,0,0,0,3,5,6,7,9,9,6,6,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,5,9,4,7,0,0,0,0,0,0,0,0,0,2,1,4,12,18,19,25,21,20,19,10,0,0
107,10007090006,彰化縣芬園鄉,嘉興村,89,52,64,61,43,29,18,9,6,7,2,2,6,1,0,0,0,0,0,83,50,54,47,29,16,11,6,2,3,3,0,1,0,0,0,0,0,0,0,0,0,22,25,52,48,38,64,76,76,49,29,14,12,6,1,0,0,0,1,3,29,36,37,32,40,58,55,47,33,14,14,9,5,1,0,0,0,0,0,2,5,7,10,7,9,8,7,6,2,0,1,0,0,0,0,0,0,0,1,5,9,5,5,5,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,4,2,5,8,2,0,0,0,0,0,0,0,0,2,3,4,13,11,20,9,13,22,14,10,1,0
107,10007090007,彰化縣芬園鄉,芬園村,67,37,34,23,28,24,12,3,8,5,3,0,0,0,1,0,0,0,0,79,35,32,26,13,11,8,1,7,0,0,1,1,0,0,0,0,0,0,0,0,1,9,14,27,19,23,36,26,31,25,7,9,3,6,1,1,0,0,0,2,15,22,28,20,25,30,28,23,12,5,6,3,5,1,0,0,0,0,0,0,1,5,4,2,4,8,5,0,2,1,0,1,0,0,0,0,0,0,1,0,7,5,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,14,4,2,0,0,0,0,0,0,0,0,2,3,2,7,6,7,9,7,3,10,5,1,0
107,10007090008,彰化縣芬園鄉,縣庄村,70,49,44,46,43,20,18,6,7,1,1,0,0,0,0,0,0,0,0,58,40,37,34,11,12,9,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,12,21,18,39,34,43,36,31,37,17,20,12,9,1,0,0,0,0,3,10,25,31,23,32,30,37,27,21,15,14,9,5,1,0,0,0,0,0,2,5,1,14,9,7,8,0,3,0,0,1,0,0,0,0,0,0,0,1,2,3,8,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,6,4,3,2,0,0,0,0,0,0,0,1,2,4,3,7,16,7,12,10,15,3,1,0
107,10007090009,彰化縣芬園鄉,圳墘村,22,14,15,25,19,2,8,13,9,7,5,1,0,1,1,0,0,0,0,31,22,18,19,5,9,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,14,22,21,29,22,24,10,16,12,2,0,0,0,0,1,2,7,12,12,15,19,15,20,13,12,13,12,6,1,0,0,0,0,0,0,0,2,3,5,6,4,6,1,3,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,4,2,6,1,0,0,0,0,0,0,0,0,0,1,1,3,2,4,9,15,10,13,6,3,0
107,10007090010,彰化縣芬園鄉,溪頭村,103,59,55,75,51,30,14,15,11,5,6,2,0,0,0,0,0,0,0,81,38,50,56,26,32,12,5,5,2,2,1,0,0,0,0,0,0,0,0,0,1,10,40,38,46,36,54,74,65,54,20,23,18,10,0,0,0,0,0,4,24,41,49,34,45,57,53,48,34,14,11,14,2,0,0,0,0,0,0,2,3,6,4,6,10,13,6,5,3,1,0,0,0,0,0,0,0,1,1,6,11,1,12,10,8,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,3,7,7,2,1,0,0,0,0,0,0,0,2,2,5,7,16,15,9,17,12,18,14,2,1
107,10007090011,彰化縣芬園鄉,進芬村,77,31,27,28,30,18,10,6,2,4,3,2,1,2,0,0,0,0,0,68,27,42,31,15,12,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,13,28,27,35,30,40,34,31,18,20,7,3,0,1,0,0,1,2,11,21,30,25,27,21,32,34,22,9,11,7,3,0,0,0,0,0,0,1,5,5,5,9,4,8,3,4,0,1,0,0,0,0,0,0,0,0,0,4,5,5,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,1,2,2,1,0,0,0,0,0,0,0,0,4,2,2,4,9,11,13,12,6,10,0,0
107,10007090012,彰化縣芬園鄉,同安村,56,46,59,46,33,19,20,8,13,4,2,3,2,0,1,0,1,0,0,60,46,31,32,8,16,11,7,4,3,1,1,0,0,0,1,0,0,0,0,0,2,8,15,21,41,41,45,44,29,30,22,18,15,8,1,0,0,0,0,4,12,20,21,37,27,34,28,23,29,9,6,13,5,0,0,0,0,0,0,0,1,5,6,11,13,5,5,4,1,1,2,2,0,0,0,0,0,0,1,2,10,9,3,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,5,8,8,1,0,0,0,0,0,0,1,2,3,2,2,9,12,13,11,22,19,20,7,1,0
107,10007090013,彰化縣芬園鄉,中崙村,52,19,18,27,13,14,11,12,5,3,0,4,0,4,1,1,0,0,0,47,26,16,16,11,6,5,4,3,0,1,1,0,0,0,0,0,0,0,0,1,1,5,14,35,24,23,40,30,32,32,15,19,12,4,2,1,0,0,0,2,6,22,32,20,18,16,30,23,15,13,11,6,1,1,1,0,0,0,0,0,2,3,0,3,11,4,6,2,2,2,0,0,0,0,0,0,0,1,1,0,5,4,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,3,7,1,0,0,0,0,0,0,0,0,0,1,4,3,7,8,9,19,10,17,4,1,0
107,10007090014,彰化縣芬園鄉,大竹村,59,26,39,26,14,22,20,17,6,8,7,1,1,0,0,1,0,0,0,54,24,46,26,11,11,8,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,7,13,20,26,29,36,45,32,27,16,22,7,3,4,0,0,0,0,4,11,11,36,18,27,27,23,28,20,12,6,5,3,2,0,0,0,0,0,0,1,3,5,10,8,11,3,4,2,1,0,0,0,0,0,0,0,0,0,2,3,4,4,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,3,5,3,0,0,0,0,0,0,0,0,2,4,1,3,8,11,11,17,21,6,7,0,0
107,10007090015,彰化縣芬園鄉,楓坑村,47,18,31,33,7,10,7,4,2,1,1,3,0,0,1,0,0,0,0,37,20,11,17,10,7,7,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,12,12,11,17,27,28,19,14,9,11,11,0,0,0,0,0,0,1,7,11,8,13,15,23,18,10,11,7,8,5,0,0,0,0,0,0,1,1,2,3,5,2,6,2,2,3,1,0,0,0,0,0,0,0,0,1,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,3,0,3,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,9,2,7,3,0,0
107,10007130001,彰化縣大村鄉,大村村,315,130,156,120,77,79,37,12,19,13,4,2,0,2,1,0,1,0,0,270,104,119,106,42,38,18,12,8,8,3,0,1,1,1,0,0,0,0,0,0,3,28,66,97,111,135,112,105,89,64,38,22,16,6,0,1,0,0,1,12,24,93,123,127,112,125,98,85,57,16,18,9,1,0,0,0,0,0,1,2,0,9,14,13,7,14,6,6,4,0,1,0,0,0,0,0,0,1,4,11,13,11,12,14,11,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,4,10,5,7,3,2,0,0,0,0,0,0,2,4,5,9,12,19,22,22,28,23,16,7,1,0
107,10007130002,彰化縣大村鄉,茄苳村,98,71,61,56,40,42,16,9,9,8,3,0,0,2,0,0,0,0,0,119,47,56,38,23,21,16,9,6,3,1,1,0,0,0,0,0,0,0,0,0,1,11,25,39,42,46,57,68,57,36,27,24,13,4,1,0,0,0,0,1,16,33,49,48,40,52,42,38,29,18,18,8,2,0,0,0,0,0,1,1,2,6,6,10,8,7,5,1,2,0,1,0,0,0,0,0,0,0,2,1,2,3,4,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,5,7,0,0,0,0,0,0,0,1,2,0,2,5,9,14,17,19,16,17,25,7,0,0
107,10007130003,彰化縣大村鄉,南勢村,104,53,77,60,42,31,13,7,9,8,5,2,2,0,0,0,0,0,0,75,49,63,51,19,16,12,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,10,17,42,33,39,54,73,52,38,19,11,11,10,0,0,0,0,0,5,13,29,29,46,48,45,51,41,18,11,9,7,7,0,0,0,0,0,0,1,6,1,4,11,5,5,5,6,3,0,1,0,0,0,0,0,0,0,2,7,9,7,5,3,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,7,3,3,0,0,0,0,0,0,0,1,4,1,4,9,7,7,4,9,15,15,3,0,1
107,10007130004,彰化縣大村鄉,田洋村,83,53,63,32,22,25,12,9,5,2,5,0,2,1,0,0,0,0,0,85,46,46,24,18,12,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,38,40,42,43,37,41,25,15,11,6,4,0,0,0,0,0,5,6,27,37,51,35,36,27,31,15,6,7,6,3,0,0,0,0,0,0,1,0,7,11,7,7,6,5,2,2,3,0,0,0,0,0,0,0,0,0,2,8,4,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,3,3,0,0,0,0,0,0,0,1,2,0,1,6,9,8,5,13,15,13,5,0,0
107,10007130005,彰化縣大村鄉,新興村,43,43,49,44,30,19,12,10,15,6,4,1,1,0,0,0,0,0,0,39,23,47,32,17,16,10,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,5,19,17,31,42,45,47,33,28,19,22,11,7,1,0,0,0,0,3,4,25,32,33,25,36,30,19,28,12,11,7,4,1,0,0,0,0,1,1,0,5,3,7,10,8,8,4,1,1,0,0,0,0,0,0,0,0,0,2,8,3,2,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,3,4,5,1,0,0,0,0,0,0,0,0,1,0,3,6,10,10,12,16,15,14,7,2,0
107,10007130006,彰化縣大村鄉,過溝村,178,128,130,129,75,44,25,25,13,6,4,2,0,1,1,0,0,0,0,193,125,148,88,45,37,15,15,4,9,4,0,1,0,1,0,0,0,0,0,0,2,15,36,86,93,105,111,97,77,54,25,22,16,8,0,0,0,0,0,3,24,56,85,118,114,106,99,66,33,13,24,7,2,0,0,0,0,0,0,2,3,9,21,12,17,10,4,11,5,1,0,0,0,0,0,0,0,0,7,12,17,20,17,22,16,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,3,4,6,5,2,2,0,0,0,0,0,1,0,3,6,7,20,19,17,12,17,13,18,8,0,0
107,10007130007,彰化縣大村鄉,美港村,174,99,86,132,107,69,48,22,19,6,5,3,2,0,1,0,1,0,0,156,90,93,87,73,45,36,17,14,10,3,1,1,0,0,0,0,0,0,0,0,5,22,67,81,86,89,89,109,104,99,44,30,10,5,1,0,0,0,1,2,32,73,101,93,65,83,113,114,73,24,17,8,2,1,0,0,0,0,0,1,8,9,15,18,16,12,7,4,1,0,0,0,0,0,0,0,0,2,3,13,18,16,6,17,17,10,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,7,4,4,6,4,1,0,0,0,0,0,0,0,2,0,6,10,9,22,33,25,32,37,18,8,0,0
107,10007130008,彰化縣大村鄉,平和村,168,90,109,123,76,46,30,21,7,8,2,1,0,1,1,0,0,0,0,186,74,90,91,44,28,23,10,4,4,1,0,0,0,0,0,1,0,0,0,0,6,24,45,77,80,70,97,105,74,52,30,17,10,9,0,0,0,0,0,15,29,72,73,76,57,105,87,70,32,19,12,10,3,0,0,0,0,0,0,5,6,11,12,12,16,21,12,5,1,0,0,0,0,0,0,0,0,0,1,8,11,9,9,13,8,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,11,7,5,2,0,0,0,0,0,0,0,0,3,6,6,14,16,21,18,16,23,21,5,1,1
107,10007130009,彰化縣大村鄉,貢旗村,116,61,62,56,27,31,16,2,9,7,1,1,0,0,1,0,0,0,0,112,45,54,40,33,13,14,5,4,4,3,0,0,0,0,0,0,0,0,0,0,2,12,21,65,47,42,58,53,45,48,15,16,15,7,0,0,0,0,0,3,11,45,50,48,28,49,44,34,39,13,16,13,1,0,0,0,0,0,1,0,2,8,13,9,7,10,4,4,1,2,0,0,0,0,0,0,0,1,2,6,5,12,7,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,5,2,4,0,0,0,0,0,0,0,0,0,1,2,2,13,12,13,9,13,10,11,5,1,0
107,10007130010,彰化縣大村鄉,加錫村,85,59,102,69,34,20,16,15,11,2,2,1,0,0,0,0,0,0,0,60,49,71,44,28,11,10,7,3,2,1,0,0,0,1,0,0,0,0,0,0,0,6,26,31,39,49,79,60,38,36,9,18,16,3,0,0,0,0,0,2,11,27,29,34,64,53,44,33,21,11,10,9,1,0,0,0,0,0,0,1,3,8,8,8,8,8,5,1,0,1,0,0,0,0,0,0,0,0,3,5,4,8,6,4,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,3,2,6,2,3,2,0,0,0,0,0,0,0,0,2,2,7,7,12,12,9,12,20,15,7,1,0
107,10007130011,彰化縣大村鄉,村上村,127,42,70,59,38,33,17,11,8,2,2,0,2,1,0,0,0,0,0,103,32,53,52,24,16,12,5,2,0,0,1,1,0,0,0,0,0,0,0,0,2,9,35,46,43,36,39,57,59,42,14,18,8,1,0,0,0,0,0,4,19,42,41,35,33,50,47,51,30,13,7,1,1,0,0,0,0,0,0,1,2,9,10,2,11,4,8,1,1,0,0,0,0,0,0,0,0,1,1,2,3,3,3,7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,0,2,1,0,1,0,0,0,0,0,0,0,1,4,5,3,9,10,8,14,14,9,6,0,0
107,10007130012,彰化縣大村鄉,大橋村,142,55,69,67,75,47,26,12,9,6,6,4,0,0,0,1,0,0,0,136,54,86,60,34,15,20,10,2,6,0,2,0,0,0,0,0,0,0,0,0,2,12,33,57,53,42,67,86,84,58,30,25,13,6,0,1,0,0,0,7,21,54,56,43,49,62,75,51,46,17,23,9,2,0,1,0,0,0,0,2,8,10,9,11,15,11,8,6,1,1,1,0,0,0,0,0,0,2,2,2,6,10,8,3,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,8,6,9,3,1,0,0,0,0,0,0,1,0,3,3,15,14,19,12,22,28,17,6,2,0
107,10007130013,彰化縣大村鄉,大崙村,97,59,83,63,39,21,9,10,7,5,3,0,1,1,0,0,0,0,0,66,50,81,52,19,14,8,2,6,2,0,1,0,1,0,0,0,0,0,0,0,2,11,29,39,33,45,73,106,53,27,17,23,12,5,1,0,0,0,0,2,21,35,41,44,38,71,52,40,20,17,15,12,3,0,0,0,0,0,0,2,2,7,7,5,10,11,3,1,2,1,0,0,0,0,0,0,0,0,1,1,6,1,4,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,10,4,3,1,0,0,0,0,0,0,1,2,2,7,3,9,11,11,21,27,22,5,1,0
107,10007130014,彰化縣大村鄉,擺塘村,178,82,106,102,76,51,26,22,14,11,9,6,1,0,0,0,0,0,0,143,72,83,86,33,26,21,10,4,7,5,1,0,0,0,0,0,0,0,0,0,1,23,41,80,79,64,82,88,79,80,39,30,17,11,1,0,0,0,0,3,33,55,91,62,67,87,76,85,53,30,19,9,5,0,0,0,0,0,1,2,8,9,16,17,11,9,9,7,2,1,0,0,0,0,0,0,0,1,3,3,13,14,4,9,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,2,4,4,5,6,13,3,0,0,0,0,0,0,0,2,2,3,9,15,10,19,16,17,21,15,10,1,0
107,10007130015,彰化縣大村鄉,黃厝村,142,67,93,86,79,54,27,25,10,7,7,1,0,0,2,0,0,0,0,139,57,74,72,47,32,19,13,7,3,0,0,1,1,0,0,0,0,0,0,0,6,19,43,88,66,65,61,83,76,50,31,23,13,2,0,0,0,0,1,7,34,60,82,78,53,68,72,65,47,23,7,6,1,0,0,0,0,0,1,1,3,11,15,8,16,6,12,6,3,2,0,0,0,0,0,0,0,1,2,6,9,12,6,11,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,7,2,5,5,4,1,0,0,0,0,0,0,0,1,2,3,8,9,21,17,15,12,21,23,7,2,0
107,10007130016,彰化縣大村鄉,福興村,152,65,95,99,62,62,34,19,11,7,4,0,0,1,0,0,0,0,0,123,42,86,62,39,30,13,8,1,3,3,1,1,0,0,0,0,0,0,0,0,4,23,37,62,51,52,63,81,71,45,21,23,11,4,2,0,0,0,0,13,27,38,56,48,56,63,76,64,39,12,14,6,2,0,0,0,0,0,0,1,7,7,11,6,19,7,7,0,2,0,0,0,0,0,0,0,0,0,3,6,21,11,10,11,6,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,2,5,7,5,0,0,0,0,0,0,0,1,1,2,3,7,11,23,23,13,10,19,9,3,1,0
107,10007140001,彰化縣埔鹽鄉,埔鹽村,143,54,78,61,41,20,18,11,8,9,1,0,0,0,0,0,0,0,0,127,55,49,44,31,25,22,12,7,1,1,0,1,0,0,0,0,0,0,0,0,1,9,48,54,60,51,64,62,68,47,29,23,9,9,2,0,0,0,0,4,22,61,55,48,44,57,51,51,46,14,15,5,3,0,0,0,0,0,0,0,2,9,5,5,6,6,6,2,2,0,1,0,0,0,0,0,0,0,3,3,9,7,4,4,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,4,6,2,2,0,0,0,0,0,0,0,0,2,0,1,8,14,11,15,10,13,13,11,2,0
107,10007140002,彰化縣埔鹽鄉,埔南村,113,52,59,57,43,34,21,7,11,6,5,2,0,0,0,0,0,0,0,113,44,61,49,24,23,17,7,4,3,2,0,0,0,1,1,0,0,0,0,0,1,12,26,52,52,43,56,68,49,41,24,19,10,8,2,0,0,0,0,2,12,42,47,37,40,51,52,43,28,17,15,7,6,0,0,0,0,0,0,1,5,5,12,6,10,6,4,1,2,0,2,1,0,0,0,0,0,0,0,3,8,6,7,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,3,5,3,2,0,1,0,0,0,0,1,1,2,3,4,6,16,15,12,8,20,15,4,3,0
107,10007140003,彰化縣埔鹽鄉,廍子村,89,36,39,50,39,31,13,6,12,4,3,0,1,0,0,0,0,0,0,80,25,42,30,29,19,11,5,4,1,0,0,1,0,0,0,0,0,0,0,0,1,10,25,32,42,41,50,54,45,31,23,19,14,3,1,0,0,0,0,3,15,44,37,35,28,44,45,33,24,21,10,10,0,1,0,0,0,0,1,0,2,5,10,6,6,6,4,3,2,0,0,0,0,0,0,0,0,1,0,2,7,4,5,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,2,2,0,1,0,0,0,0,0,1,0,3,1,5,5,12,10,7,15,10,6,0,0
107,10007140004,彰化縣埔鹽鄉,出水村,66,38,36,34,26,21,12,6,2,2,1,0,0,1,0,1,0,0,0,68,26,41,17,20,11,8,9,4,3,3,0,0,1,1,2,0,0,0,0,0,3,5,7,29,38,34,32,38,31,26,7,13,6,4,2,0,0,0,0,2,9,19,35,30,29,26,29,25,14,5,7,4,5,1,0,0,0,0,0,0,4,1,3,2,4,3,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,5,2,2,1,0,0,0,0,0,0,0,2,0,2,0,3,7,8,11,5,12,8,6,2,0
107,10007140005,彰化縣埔鹽鄉,南港村,108,78,85,52,37,28,17,11,13,4,0,2,2,0,1,0,0,0,0,83,65,59,58,21,24,8,7,4,1,2,1,0,0,0,1,0,0,0,0,0,1,11,36,58,54,51,60,56,53,36,29,32,19,5,2,0,0,0,0,3,11,47,60,49,42,61,38,40,33,17,20,17,2,1,0,0,0,0,0,2,5,5,9,10,12,9,8,3,2,1,0,0,0,0,0,0,0,1,4,2,6,9,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,5,3,9,7,1,1,0,0,0,0,0,0,0,1,5,1,8,12,15,12,19,17,19,12,3,0
107,10007140006,彰化縣埔鹽鄉,打廉村,42,44,35,41,24,14,8,4,5,3,0,1,1,0,0,0,0,0,0,23,36,45,34,18,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,17,25,32,34,37,44,37,22,17,11,10,2,0,0,0,0,0,3,3,27,30,30,22,28,35,25,18,8,9,9,1,0,0,0,0,0,0,1,2,2,4,6,5,3,6,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,6,3,0,1,0,0,0,0,0,0,0,1,2,1,2,7,6,4,10,13,14,6,1,0
